created_date,posting_number,order_id,order_number,status,substatus,ozon_sku,offer_id,internal_sku,quantity,price,old_price,total_discount_value,commission_amount,payout,is_cancelled,cancel_reason_id,source_raw_file
2026-07-24,47847213-0182-2,38420725933,47847213-0182,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,4101.0,12708.33,8607.33,,2419.59,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-24,35975313-2379-1,38007024241,35975313-2379,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1101.0,5209.009999999999,4108.009999999999,,649.59,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-24,24811115-0131-1,38375085739,24811115-0131,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,838.0,2615.8599999999997,1777.86,,494.42,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-25,0111425998-0187-1,36765946606,0111425998-0187,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1297.0,4409.98,3112.98,,765.23,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-25,45076539-1500-1,37223344155,45076539-1500,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1101.0,4790.01,3689.01,,649.59,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-26,71657300-1177-1,36831911876,71657300-1177,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1101.0,4787.540000000001,3686.5400000000004,,649.59,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-26,65089096-0111-9,38463573656,65089096-0111,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1101.0,4823.32,3722.32,,649.59,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-26,59369293-0082-1,37446891869,59369293-0082,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1101.0,4815.709999999999,3714.7099999999996,,649.59,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-27,0123272455-0150-1,37699837431,0123272455-0150,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,1132.0,5235.27,4103.27,,667.88,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-28,0177623884-0173-1,37705024940,0177623884-0173,cancelled,posting_canceled,3733947454,909951444,EVT-SET-ACNE-POWDER-SERUM-CREAM,1,2146.0,6827.05,4681.05,,0.0,yes,504,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-28,0120358253-0671-1,37391331389,0120358253-0671,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1000.0,4871.710000000001,3871.7100000000005,,590.0,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-28,86919179-0120-2,36978632059,86919179-0120,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,1280.0,4282.95,3002.95,,755.2,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-28,61986072-0385-3,37618235400,61986072-0385,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,1280.0,4132.59,2852.59,,755.2,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-29,73572762-0103-1,37692500410,73572762-0103,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,900.0,3031.43,2131.43,,531.0,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-29,0200868862-0038-1,37907181022,0200868862-0038,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1128.0,4953.45,3825.45,,665.52,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-29,80694950-0266-1,37876493750,80694950-0266,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1093.0,4803.01,3710.0099999999998,,644.87,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-29,47943143-1596-1,38230113559,47943143-1596,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,900.0,3031.72,2131.72,,531.0,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-29,0173384289-0379-1,37418330609,0173384289-0379,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,900.0,3031.43,2131.43,,531.0,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,51078388-0251-1,37215461268,51078388-0251,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,959.0,4073.21,3114.21,,565.81,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,0186491498-0012-1,36760220618,0186491498-0012,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,959.0,3895.29,2936.29,,565.81,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,11031669-1332-2,37788065237,11031669-1332,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,959.0,4072.4300000000003,3113.4300000000003,,565.81,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,0105883992-0275-1,37400582392,0105883992-0275,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1128.0,4960.780000000001,3832.78,,665.52,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,0105883992-0276-1,37400612392,0105883992-0276,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1297.0,4364.360000000001,3067.36,,765.23,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,0215126714-0001-2,37770914794,0215126714-0001,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1128.0,4755.139999999999,3627.14,,665.52,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,0215126714-0001-3,37770914794,0215126714-0001,delivered,posting_received,3733947454,909951444,EVT-SET-ACNE-POWDER-SERUM-CREAM,1,2141.0,6539.06,4398.06,,1263.19,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,68059511-0042-1,38011690375,68059511-0042,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,959.0,3932.43,2973.43,,565.81,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-30,41512917-1756-1,37324824053,41512917-1756,delivered,posting_received,3892223191,930334397,EVT-SET-CHERRY-AMBER,1,1203.0,5203.92,4000.9199999999996,,709.77,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-31,94119088-0045-1,36891391200,94119088-0045,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1128.0,4807.33,3679.33,,665.52,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-07-31,68164701-0072-1,38027937261,68164701-0072,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1297.0,4252.24,2955.24,,765.23,no,,raw/backfill_v1/seller/posting_fbo_202607.json
2026-08-01,0223273019-0056-1,38094950059,0223273019-0056,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,959.0,3947.36,2988.36,,565.81,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,49815229-0188-1,38289777869,49815229-0188,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,838.0,2645.38,1807.38,,494.42,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,80015267-0527-1,38005914003,80015267-0527,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,3886.0,12335.240000000002,8449.240000000002,,2292.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,0103674526-0123-1,37760374766,0103674526-0123,cancelled,posting_canceled,1994674912,305101361,EVT-FS-ACNE-30,1,838.0,2645.38,1807.38,,0.0,yes,504,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,49341158-0067-1,37491420742,49341158-0067,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,929.0,2705.9000000000005,1776.9000000000003,,548.11,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,91224369-0020-1,38205766449,91224369-0020,delivered,posting_received,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1149.0,4002.9100000000003,2853.9100000000003,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,0136467475-0045-3,38317775139,0136467475-0045,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,929.0,2706.66,1777.66,,548.11,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,86171999-0518-1,37181840351,86171999-0518,delivered,posting_received,3892223191,930334397,EVT-SET-CHERRY-AMBER,1,1153.0,5156.15,4003.1499999999996,,680.27,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-02,38446414-0599-1,37049961358,38446414-0599,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,965.0,4603.52,3638.52,,569.35,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-03,50251336-0172-1,36815781608,50251336-0172,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,904.0,3897.21,2993.21,,533.36,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-03,0127292139-0792-1,37338404843,0127292139-0792,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,929.0,2705.9000000000005,1776.9000000000003,,548.11,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-03,0155570588-0181-2,38248524508,0155570588-0181,delivered,posting_received,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1092.0,3974.4700000000003,2882.4700000000003,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-03,0208415347-0077-1,36965202675,0208415347-0077,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,929.0,2705.9000000000005,1776.9000000000003,,548.11,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-03,21599377-0481-1,38163185265,21599377-0481,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,900.0,2894.34,1994.34,,531.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-03,45223921-0097-1,38185564081,45223921-0097,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,965.0,4594.950000000001,3629.9500000000003,,569.35,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,41313800-0429-14,37798071544,41313800-0429,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,915.0,3903.67,2988.67,,539.85,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,0223481492-0184-1,38296043732,0223481492-0184,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,903.0,4699.48,3796.48,,532.77,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,0152362423-0139-1,38556977607,0152362423-0139,cancelled,posting_canceled,3530427102,535581675,EVT-FT-ACNE-150,1,903.0,4699.48,3796.48,,0.0,yes,710,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,97657494-0297-1,38251380662,97657494-0297,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,903.0,4699.7699999999995,3796.7699999999995,,532.77,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,0248037575-0018-1,37400810199,0248037575-0018,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,903.0,4699.48,3796.48,,532.77,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,33685950-0517-1,38228620446,33685950-0517,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,886.0,3398.91,2512.91,,522.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,33685950-0517-3,38228620446,33685950-0517,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,886.0,3398.91,2512.91,,522.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,0136965249-0473-1,38240243201,0136965249-0473,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,886.0,3398.48,2512.48,,522.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-04,0189512229-0081-1,37775216693,0189512229-0081,cancelled,posting_canceled,1994674912,305101361,EVT-FS-ACNE-30,1,847.0,2651.52,1804.52,,0.0,yes,506,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,71123615-0099-4,37948180671,71123615-0099,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,819.0,2838.0499999999997,2019.0499999999997,,483.21,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,76317668-0099-4,37433850996,76317668-0099,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,965.0,4603.52,3638.52,,569.35,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,76317668-0099-5,37433850996,76317668-0099,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,965.0,4603.52,3638.52,,569.35,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,51966204-0200-1,38307764348,51966204-0200,cancelled,posting_canceled,1997079254,252442517,EVT-HC-HAND-300,1,819.0,2838.42,2019.42,,0.0,yes,710,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,51966204-0201-1,38307774348,51966204-0201,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,819.0,2838.05,2019.05,,483.21,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,0223481492-0186-1,38320493732,0223481492-0186,delivered,posting_received,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,1,1080.0,4290.33,3210.3299999999995,,637.2,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,46083531-0525-5,36561383531,46083531-0525,delivered,posting_received,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,1,1180.0,4323.47,3143.4700000000003,,696.2,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,39617856-0320-1,37459421344,39617856-0320,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,950.0,4731.37,3781.37,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,45950858-0577-1,37558901930,45950858-0577,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,965.0,4603.52,3638.52,,569.35,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,72915247-0880-1,37923116447,72915247-0880,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,847.0,2651.5200000000004,1804.5200000000002,,499.73,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,0152043302-0081-1,37255867974,0152043302-0081,cancelled,posting_canceled,1994674912,305101361,EVT-FS-ACNE-30,1,847.0,2651.52,1804.52,,0.0,yes,937,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-05,0183342354-0216-1,37985255394,0183342354-0216,cancelled,posting_canceled,1994674912,305101361,EVT-FS-ACNE-30,1,847.0,2652.9000000000005,1805.9000000000003,,0.0,yes,508,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,0134082945-0082-5,38021564481,0134082945-0082,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2900.0,11826.380000000001,8926.380000000001,,1711.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,0265522284-0003-1,37961393180,0265522284-0003,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,953.0,3928.33,2975.33,,562.27,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,48277024-1448-1,37339801568,48277024-1448,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,2100.0,8228.92,6128.92,,1239.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,41560617-0505-1,37555322601,41560617-0505,delivered,posting_received,3892223191,930334397,EVT-SET-CHERRY-AMBER,1,1165.0,4614.51,3449.51,,687.35,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,0165818245-0019-1,37234373973,0165818245-0019,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,950.0,4694.1,3744.1,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,0121467160-0295-1,38359594376,0121467160-0295,delivered,posting_received,3930712640,593111985,EVT-HC-AMBER-300,1,905.0,3532.96,2627.96,,533.95,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,47143487-1076-1,38312046719,47143487-1076,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,819.0,2838.05,2019.05,,483.21,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-06,19219798-0308-1,37666741366,19219798-0308,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,950.0,4730.29,3780.29,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,0140661284-0013-6,38186574644,0140661284-0013,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,930.0,5011.71,4081.71,,548.7,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,60529449-0144-1,38073046953,60529449-0144,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,950.0,3440.29,2490.29,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,42884911-2241-1,37802627983,42884911-2241,cancelled,posting_canceled,3528293526,535581674,EVT-FT-MOIST-150,1,950.0,3444.87,2494.87,,0.0,yes,945,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,0184760543-0086-1,37658096367,0184760543-0086,cancelled,posting_canceled,3892518031,593111986,EVT-HC-CHERRY-300,1,965.0,4589.24,3624.24,,0.0,yes,537,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,30007816-0087-1,37806110520,30007816-0087,delivered,posting_received,3930712640,593111985,EVT-HC-AMBER-300,1,905.0,3253.78,2348.78,,533.95,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,0124128699-0064-3,38850163515,0124128699-0064,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,950.0,4714.0,3764.0,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,0130572096-0432-1,37704208000,0130572096-0432,cancelled,posting_canceled,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1161.0,3928.37,2767.37,,0.0,yes,505,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,45076539-1541-1,37524144155,45076539-1541,delivered,posting_received,3930712640,593111985,EVT-HC-AMBER-300,1,898.0,3528.04,2630.04,,529.82,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,0109172114-0223-1,38486555522,0109172114-0223,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,950.0,3440.29,2490.29,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,42884911-2242-1,37815337983,42884911-2242,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,950.0,3444.87,2494.87,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-07,95054393-0843-1,37720382617,95054393-0843,cancelled,posting_canceled,3543342130,535580776,EVT-EP-ENZYME-75,1,930.0,5010.95,4080.95,,0.0,yes,79,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,87329904-0177-12,38024663184,87329904-0177,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,819.0,2830.42,2011.42,,483.21,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,90842828-0173-1,37149101740,90842828-0173,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,953.0,3928.33,2975.33,,562.27,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,0152518815-0117-1,37990920159,0152518815-0117,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,842.0,2616.06,1774.06,,496.78,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,0155224134-0383-1,37629722118,0155224134-0383,delivered,posting_received,3892410843,930334396,EVT-SET-HAND-AMBER,1,1000.0,3892.8100000000004,2892.8100000000004,,590.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,42496622-0049-1,37256194718,42496622-0049,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,953.0,3897.86,2944.86,,562.27,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,89859010-0202-1,37279980962,89859010-0202,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,990.0,4050.95,3060.95,,584.1,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,48828969-0054-2,38244204649,48828969-0054,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,842.0,2639.6099999999997,1797.61,,496.78,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-08,0165380790-0162-1,37809800694,0165380790-0162,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,2100.0,8441.9,6341.9,,1239.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-09,58627763-0668-1,37608265811,58627763-0668,delivered,posting_received,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1161.0,3856.0099999999998,2695.0099999999998,,684.99,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-09,31616016-0359-1,37714483088,31616016-0359,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,819.0,2833.29,2014.2899999999997,,483.21,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-09,19006347-0184-1,37507360907,19006347-0184,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,950.0,3441.06,2491.06,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-09,36589423-0568-4,37625493951,36589423-0568,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,950.0,4730.29,3780.29,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-10,58739777-0002-21,37366523137,58739777-0002,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2900.0,11676.860000000002,8776.860000000002,,1711.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-10,0107139651-0344-2,38235644675,0107139651-0344,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2900.0,11652.11,8752.11,,1711.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-10,0199341339-0226-1,37268135403,0199341339-0226,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,990.0,3906.2,2916.2,,584.1,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-10,33084752-0122-3,37630775456,33084752-0122,delivered,posting_received,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,1,1150.0,4294.1900000000005,3144.19,,678.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-10,82459851-0581-2,38635037371,82459851-0581,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,953.0,3882.62,2929.62,,562.27,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-11,0225390476-0028-1,37799093980,0225390476-0028,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,990.0,3972.87,2982.87,,584.1,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,0184194448-0932-1,38195365520,0184194448-0932,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,947.0,3862.34,2915.34,,558.73,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,34101060-0614-1,38525455956,34101060-0614,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,950.0,4616.56,3666.5600000000004,,560.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,46179118-0187-1,37269140814,46179118-0187,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,842.0,2589.39,1747.3899999999999,,496.78,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,32451649-0162-1,37419643137,32451649-0162,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3675.92,2467.92,,712.72,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,32451649-0162-2,37419643137,32451649-0162,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,998.0,3311.17,2313.17,,588.82,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,43430799-0100-1,38226995007,43430799-0100,cancelled,posting_canceled,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3683.0200000000004,2475.0200000000004,,0.0,yes,537,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-12,0105722714-0024-1,38288254954,0105722714-0024,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,998.0,3170.12,2172.12,,588.82,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,0179415481-0008-1,38087762489,0179415481-0008,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2982.0,9295.34,6313.34,,1759.38,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,0144640483-1277-1,37753862531,0144640483-1277,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3791.86,2583.86,,712.72,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,56465299-1715-1,38052406035,56465299-1715,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1289.0,4039.94,2750.94,,760.51,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,85223382-0071-1,38211372006,85223382-0071,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,884.0,2943.51,2059.51,,521.56,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,90331413-0218-1,38161206421,90331413-0218,delivered,posting_received,3892223191,930334397,EVT-SET-CHERRY-AMBER,1,1185.0,4063.9399999999996,2878.9399999999996,,699.15,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,51216994-0148-1,37956170610,51216994-0148,cancelled,posting_canceled,3892518031,593111986,EVT-HC-CHERRY-300,1,1001.0,3981.95,2980.95,,0.0,yes,937,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,0171109584-0862-1,37475463280,0171109584-0862,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1950.0,6783.41,4833.41,,1150.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-13,58544176-0238-1,38206824144,58544176-0238,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1001.0,3931.9099999999994,2930.9099999999994,,590.59,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-14,49261535-0305-3,37849123039,49261535-0305,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1001.0,3983.7600000000007,2982.7600000000007,,590.59,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-14,0147594116-0225-1,37276287044,0147594116-0225,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,1009.0,3158.3799999999997,2149.3799999999997,,595.31,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-14,74808536-0264-1,38382747384,74808536-0264,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,813.0,2194.6099999999997,1381.61,,479.67,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-14,0148448494-0041-1,38033101262,0148448494-0041,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,998.0,3525.81,2527.81,,588.82,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-14,95052185-0216-1,38524360409,95052185-0216,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3743.2799999999997,2535.2799999999997,,712.72,no,,raw/backfill_v1/seller/posting_fbo_202608.json
