date,period_label,internal_sku,ozon_sku,seller_revenue,quantity,actual_commission_ratio,cogs_unit,cogs_total,marketplace_commission,logistics,other_marketplace_cost,cpc_spend,search_promo_spend,first_review_promo_spend,other_confirmed_marketing_cost,total_marketing_cost_confirmed,ref_product_cogs_unproven,profit_before_marketing,profit_after_confirmed_marketing,margin_before_marketing_pct,margin_after_confirmed_marketing_pct,drr_cpc_pct,drr_total_marketing_pct,cogs_status
2026-06-24,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,49.78,NOT_APPLICABLE,0.0,0,49.78,NOT_PROVEN,0.0,-49.78,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-24,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,70.06,NOT_APPLICABLE,0.0,0,70.06,NOT_PROVEN,0.0,-70.06,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-24,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,15.12,NOT_APPLICABLE,0.0,0,15.12,NOT_PROVEN,0.0,-15.12,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-24,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-24,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,97.98,NOT_APPLICABLE,0.0,0,97.98,NOT_PROVEN,0.0,-97.98,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-24,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,12.96,NOT_APPLICABLE,0.0,0,12.96,NOT_PROVEN,0.0,-12.96,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,74.59,NOT_APPLICABLE,0.0,0,74.59,NOT_PROVEN,0.0,-74.59,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,73.06,NOT_APPLICABLE,0.0,0,73.06,NOT_PROVEN,0.0,-73.06,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,12.08,NOT_APPLICABLE,0.0,0,12.08,NOT_PROVEN,0.0,-12.08,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,339.74,0.0,66.71,NOT_APPLICABLE,0.0,0,66.71,NOT_PROVEN,-339.74,-406.45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,52.8,NOT_APPLICABLE,0.0,0,52.8,NOT_PROVEN,0.0,-52.8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,58.43,NOT_APPLICABLE,0.0,0,58.43,NOT_PROVEN,0.0,-58.43,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,39.34,NOT_APPLICABLE,0.0,0,39.34,NOT_PROVEN,0.0,-39.34,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,1571.0,1,0.41,412.0,412.0,644.11,99.85,0.0,17.56,NOT_APPLICABLE,0.0,0,17.56,NOT_PROVEN,415.04,397.48,26.42,25.3,1.12,1.12,OK
2026-06-25,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,56.36,NOT_APPLICABLE,0.0,0,56.36,NOT_PROVEN,0.0,-56.36,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,28.06,NOT_APPLICABLE,0.0,0,28.06,NOT_PROVEN,0.0,-28.06,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-25,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,33.04,NOT_APPLICABLE,0.0,0,33.04,NOT_PROVEN,0.0,-33.04,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,57.28,NOT_APPLICABLE,0.0,0,57.28,NOT_PROVEN,0.0,-57.28,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,24.59,NOT_APPLICABLE,0.0,0,24.59,NOT_PROVEN,0.0,-24.59,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,6.35,NOT_APPLICABLE,0.0,0,6.35,NOT_PROVEN,0.0,-6.35,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,50.84,NOT_APPLICABLE,0.0,0,50.84,NOT_PROVEN,0.0,-50.84,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,25.53,NOT_APPLICABLE,0.0,0,25.53,NOT_PROVEN,0.0,-25.53,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,33.08,NOT_APPLICABLE,0.0,0,33.08,NOT_PROVEN,0.0,-33.08,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,12.34,NOT_APPLICABLE,0.0,0,12.34,NOT_PROVEN,0.0,-12.34,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,27.61,NOT_APPLICABLE,0.0,0,27.61,NOT_PROVEN,0.0,-27.61,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-26,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,65.3,NOT_APPLICABLE,0.0,0,65.3,NOT_PROVEN,0.0,-65.3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,25.0,NOT_APPLICABLE,0.0,0,25.0,NOT_PROVEN,0.0,-25.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,16.73,NOT_APPLICABLE,0.0,0,16.73,NOT_PROVEN,0.0,-16.73,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,47.54,NOT_APPLICABLE,0.0,0,47.54,NOT_PROVEN,0.0,-47.54,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,126.21,NOT_APPLICABLE,0.0,0,126.21,NOT_PROVEN,0.0,-126.21,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,44.0,NOT_APPLICABLE,0.0,0,44.0,NOT_PROVEN,0.0,-44.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,39.84,NOT_APPLICABLE,0.0,0,39.84,NOT_PROVEN,0.0,-39.84,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,17.44,NOT_APPLICABLE,0.0,0,17.44,NOT_PROVEN,0.0,-17.44,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,43.1,NOT_APPLICABLE,0.0,0,43.1,NOT_PROVEN,0.0,-43.1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,25.06,NOT_APPLICABLE,0.0,0,25.06,NOT_PROVEN,0.0,-25.06,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-27,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,25.45,NOT_APPLICABLE,0.0,0,25.45,NOT_PROVEN,0.0,-25.45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,135.76,15.0,64.19,NOT_APPLICABLE,0.0,0,64.19,NOT_PROVEN,-150.76,-214.95,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,149.62,0.0,19.91,NOT_APPLICABLE,0.0,0,19.91,NOT_PROVEN,-149.62,-169.53,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,30.02,NOT_APPLICABLE,0.0,0,30.02,NOT_PROVEN,0.0,-30.02,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,49.33,NOT_APPLICABLE,0.0,0,49.33,NOT_PROVEN,0.0,-49.33,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,105.91,NOT_APPLICABLE,0.0,0,105.91,NOT_PROVEN,0.0,-105.91,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,40.68,NOT_APPLICABLE,0.0,0,40.68,NOT_PROVEN,0.0,-40.68,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,34.38,NOT_APPLICABLE,0.0,0,34.38,NOT_PROVEN,0.0,-34.38,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,18.61,NOT_APPLICABLE,0.0,0,18.61,NOT_PROVEN,0.0,-18.61,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,8.31,NOT_APPLICABLE,0.0,0,8.31,NOT_PROVEN,0.0,-8.31,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,33.07,NOT_APPLICABLE,0.0,0,33.07,NOT_PROVEN,0.0,-33.07,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-28,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,36.85,NOT_APPLICABLE,0.0,0,36.85,NOT_PROVEN,0.0,-36.85,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-HC-HAND-300,1997079254,556.0,1,0.41,240.0,240.0,227.96,115.54,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,-27.5,-27.5,-4.95,-4.95,0.0,0.0,OK
2026-06-29,A_commission_41,EVT-FT-MOIST-150,3528293526,872.0,1,0.41,182.0,182.0,357.52,79.6,0.0,74.04,NOT_APPLICABLE,0.0,0,74.04,NOT_PROVEN,252.88,178.84,29.0,20.51,8.49,8.49,OK
2026-06-29,A_commission_41,EVT-FT-ACNE-150,3530427102,823.0,1,0.41,182.0,182.0,337.43,219.32,0.0,35.78,NOT_APPLICABLE,0.0,0,35.78,NOT_PROVEN,84.25,48.47,10.24,5.89,4.35,4.35,OK
2026-06-29,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,31.09,NOT_APPLICABLE,0.0,0,31.09,NOT_PROVEN,0.0,-31.09,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,36.19,NOT_APPLICABLE,0.0,0,36.19,NOT_PROVEN,0.0,-36.19,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,135.38,NOT_APPLICABLE,0.0,0,135.38,NOT_PROVEN,0.0,-135.38,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,55.11,NOT_APPLICABLE,0.0,0,55.11,NOT_PROVEN,0.0,-55.11,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,33.93,NOT_APPLICABLE,0.0,0,33.93,NOT_PROVEN,0.0,-33.93,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,26.91,NOT_APPLICABLE,0.0,0,26.91,NOT_PROVEN,0.0,-26.91,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,23.09,NOT_APPLICABLE,0.0,0,23.09,NOT_PROVEN,0.0,-23.09,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,24.76,NOT_APPLICABLE,0.0,0,24.76,NOT_PROVEN,0.0,-24.76,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-29,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,26.64,NOT_APPLICABLE,0.0,0,26.64,NOT_PROVEN,0.0,-26.64,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,155.43,NOT_APPLICABLE,0.0,0,155.43,NOT_PROVEN,0.0,-155.43,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-FT-ACNE-150,3530427102,818.0,1,0.41,182.0,182.0,335.38,86.86,0.0,18.69,NOT_APPLICABLE,0.0,0,18.69,NOT_PROVEN,213.76,195.07,26.13,23.85,2.28,2.28,OK
2026-06-30,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,66.1,NOT_APPLICABLE,0.0,0,66.1,NOT_PROVEN,0.0,-66.1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,155.74,0.0,67.94,NOT_APPLICABLE,0.0,0,67.94,NOT_PROVEN,-155.74,-223.68,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,135.59,NOT_APPLICABLE,0.0,0,135.59,NOT_PROVEN,0.0,-135.59,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,141.0,0.0,48.69,NOT_APPLICABLE,0.0,0,48.69,NOT_PROVEN,-141.0,-189.69,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,51.88,NOT_APPLICABLE,0.0,0,51.88,NOT_PROVEN,0.0,-51.88,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,19.02,NOT_APPLICABLE,0.0,0,19.02,NOT_PROVEN,0.0,-19.02,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,23.8,NOT_APPLICABLE,0.0,0,23.8,NOT_PROVEN,0.0,-23.8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,92.32,NOT_APPLICABLE,0.0,0,92.32,NOT_PROVEN,0.0,-92.32,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-06-30,A_commission_41,EVT-HC-AMBER-300,3930712640,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,18.54,NOT_APPLICABLE,0.0,0,18.54,NOT_PROVEN,0.0,-18.54,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,140.4,NOT_APPLICABLE,0.0,0,140.4,NOT_PROVEN,0.0,-140.4,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,15.62,NOT_APPLICABLE,0.0,0,15.62,NOT_PROVEN,0.0,-15.62,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,58.85,NOT_APPLICABLE,0.0,0,58.85,NOT_PROVEN,0.0,-58.85,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,129.36,NOT_APPLICABLE,0.0,0,129.36,NOT_PROVEN,0.0,-129.36,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,81.49,NOT_APPLICABLE,0.0,0,81.49,NOT_PROVEN,0.0,-81.49,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,48.64,NOT_APPLICABLE,0.0,0,48.64,NOT_PROVEN,0.0,-48.64,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,157.53,0.0,43.02,NOT_APPLICABLE,0.0,0,43.02,NOT_PROVEN,-157.53,-200.55,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-01,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
